gobmk_trial1,,,,,,,,,,,,,,,,,"4TDM vs 3(Ge, Gr)","4Gr vs 3(TDM, Ge)","4Ge vs 3(TDM, Gr)"
TDM,1,1.039647208,1.025599452,1.019077765,1,1.067345406,1.060282589,1.045676566,1.039645854,1.025601216,1.019077324,1.089103941,1.06734327,1.060284147,1.045674804,1.089109387,0.96536794,0.989384168,1.010729738
GREEDY,1,1.050994393,1.0327999,1.024399065,1,1.087290231,1.077980635,1.058848708,1.050995696,1.032798907,1.024398443,1.116200127,1.087289548,1.077983562,1.058851243,1.116204029,0,0,0
GENETIC,1,1.055906126,1.035915854,1.026690803,1,1.096073546,1.085729549,1.064597768,1.055900681,1.035901422,1.026689501,1.128130473,1.096028789,1.085770789,1.064579654,1.128180606,0,0,0
,,,,,,,,,,,,,,,,,,,
lbquantum_trial2_1,,,,,,,,,,,,,,,,,,,
TDM,1,1.028793837,1.018657555,1.013928184,1,1.048535467,1.043524299,1.033111542,1.02878626,1.018653943,1.013926852,1.06385118,1.048525846,1.043519257,1.033109429,1.063860263,1.004204775,0.995812831,0.988296505
GREEDY,1,1.02684837,1.017410849,1.013000857,1,1.045233989,1.040577747,1.030865162,1.026869833,1.017416185,1.013008751,1.059452487,1.045248061,1.040582135,1.030877569,1.0594057,0,0,0
GENETIC,1,1.023362165,1.0151681,1.011345605,1,1.039257399,1.03525709,1.026905461,1.023329828,1.015139482,1.011337852,1.051462357,1.03929403,1.035296791,1.026840132,1.051409379,0,0,0
,,,,,,,,,,,,,,,,,,,
astar_trial1,,,,,,,,,,,,,,,,,,,
TDM,1,1.046504963,1.024178402,1.00418342,1,1.073013026,1.051085629,1.028567087,1.046504255,1.024178427,1.004183468,1.077831564,1.073013066,1.05108771,1.028567173,1.077834553,0.969127536,0.990263528,1.009832203
GREEDY,1,1.060017546,1.031014185,1.005336901,1,1.094939822,1.066017961,1.036686455,1.060023193,1.03101904,1.005336655,1.101334571,1.094941951,1.066017585,1.036686433,1.101341369,0,0,0
GENETIC,1,1.066167982,1.03410264,1.005855221,1,1.105041957,1.072832466,1.040364882,1.066181664,1.034112716,1.005853273,1.112141897,1.105053694,1.072876897,1.040342134,1.112169981,0,0,0
,,,,,,,,,,,,,,,,,,,
astar_trial2_1,,,,,,,,,,,,,,,,,,,
TDM,1,1.036730877,1.019182519,1.003332913,1,1.057367009,1.040308022,1.022642037,1.036738549,1.019185928,1.003331508,1.061090015,1.057359223,1.04031158,1.022646208,1.061088278,1.001656442,0.998346298,0.987784271
GREEDY,1,1.035686926,1.018658708,1.003241431,1,1.05574269,1.039173545,1.022029775,1.035718316,1.018649999,1.003241628,1.059339938,1.055692215,1.039176862,1.022018722,1.059333554,0,0,0
GENETIC,1,1.029083232,1.015236134,1.002650685,1,1.045164148,1.031835251,1.017928689,1.02905496,1.015214396,1.002652434,1.048086997,1.045232854,1.031965015,1.01796774,1.048126311,0,0,0
,,,,,,,,,,,,,,,,,,,
omentpp_trial1,,,,,,,,,,,,,,,,,,,
TDM,1,1.032912518,1.023393287,1.010499567,1.022668017,1.057891464,1.044118141,1.034391955,1.057117268,1.04714904,1.033653616,1.069646649,1.0832965,1.068858733,1.058663677,1.095624327,0.962938062,0.988614536,1.011516586
GREEDY,1,1.042229294,1.02993855,1.013389141,1.029005203,1.07479521,1.056773052,1.044145898,1.073773052,1.060733406,1.043189122,1.090268034,1.108368636,1.089226671,1.075809956,1.124838843,0,0,0
GENETIC,1,1.046265227,1.032753732,1.014626157,1.031741027,1.082147813,1.062302858,1.04837094,1.081057268,1.066634339,1.0472975,1.099299309,1.119504061,1.098130536,1.083327415,1.137793146,0,0,0
,,,,,,,,,,,,,,,,,,,
omentpp_trial2_1,,,,,,,,,,,,,,,,,,,
TDM,1,1.025544448,1.018189785,1.008188019,1.017631292,1.044678863,1.034157182,1.026679661,1.044088592,1.036472546,1.026108663,1.05361324,1.063929489,1.053008846,1.045262535,1.073223839,1.004058059,0.995958343,0.981757487
GREEDY,1,1.024103247,1.017174211,1.00773062,1.01664178,1.042099078,1.032221102,1.025178156,1.04157125,1.034378729,1.02463417,1.050501059,1.060225322,1.049941494,1.042696765,1.068886236,0,0,0
GENETIC,1,1.018957428,1.013510307,1.006109356,1.013098899,1.032921824,1.025263535,1.019786419,1.032477508,1.027001233,1.019329978,1.039543039,1.047207842,1.038989342,1.033381204,1.05364554,0,0,0
,,,,,,,,,,,,,,,,,,,
calculix_trial3_12:16,,,,,,,,,,,,,,,,,,,
TDM,1,1.024260553,1.020225401,1.002909558,1.00779108,1.045486848,1.027305196,1.023255644,1.032449701,1.028343766,1.010747802,1.048692991,1.054010404,1.035541636,1.031412503,1.057238391,1.011476117,0.98865409,0.966909276
GREEDY,1,1.019261008,1.016087686,1.0023211,1.006212357,1.036019145,1.021705367,1.018464096,1.025757516,1.022478202,1.008561404,1.038503561,1.042715252,1.02818219,1.024939816,1.045243059,0,0,0
GENETIC,1,1.009639998,1.008060519,1.001170602,1.00310873,1.017881292,1.010810584,1.009176765,1.01272673,1.01121255,1.004286174,1.019011159,1.021033743,1.013972027,1.012370409,1.022253608,0,0,0
,,,,,,,,,,,,,,,,,,,
calculix_trial3_11:15,,,,,,,,,,,,,,,,,,,
TDM,1,1.024260553,1.020225401,1.002909558,1.00779108,1.045486848,1.027305196,1.023255644,1.032449701,1.028343766,1.010747802,1.048692991,1.054010404,1.035541636,1.031412503,1.057238391,1.013928193,0.991681918,0.96987051
GREEDY,1,1.019261008,1.016087686,1.0023211,1.006212357,1.036019145,1.021705367,1.018464096,1.025757516,1.022478202,1.008561404,1.038503561,1.042715252,1.02818219,1.024939816,1.045243059,0,0,0
GENETIC,1,1.009639998,1.008060519,1.001170602,1.00310873,1.017881292,1.010810584,1.009176765,1.01272673,1.01121255,1.004286174,1.019011159,1.021033743,1.013972027,1.012370409,1.022253608,0,0,0
